"sample","family","genus","species","length","number","range","activity","date","time","depth","location","site","status","latitude","longitude","observer","successful.count","successful.length","mean.relief","sd.relief","fov.Limited","fov.Open","broad..Octocoral.Black","broad..Unconsolidated","detailed..Octocoral.Black..Branching..3D...Type.1","detailed..Octocoral.Black..Branching..3D...Type.2","detailed..Octocoral.Black..Fan..2D.","detailed..Octocoral.Black..Whip","detailed..Unconsolidated..Sand...mud..coarse.sand.","detailed..Unconsolidated..Sand...mud..fine.sand.","bedform..2D.Ripples...10cm.height.","bedform..3D.Ripples...10cm.height.","bedform..Bioturbated.","bedform..None."
"POC12001","Lutjanidae","Pristipomoides","multidens",410.54803,1,1928.86359,"Passing",20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Lutjanidae","Pristipomoides","multidens",359.94648,1,2308.15628,"Passing",20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Lutjanidae","Pristipomoides","sieboldii",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Mullidae","Upeneus","moluccensis",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Nemipteridae","Nemipterus","spp",211.67927,1,1715.88896,"Passing",20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Nemipteridae","Nemipterus","spp",197.75453,1,1986.46085,"Passing",20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Nemipteridae","Nemipterus","spp",197.17233,1,1457.65788,"Passing",20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Nemipteridae","Nemipterus","spp",174.52378,1,1203.77627,"Passing",20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Nemipteridae","Nemipterus","spp",186.463,1,1672.13997,"Passing",20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Nemipteridae","Nemipterus","spp",209.27323,1,1278.88106,"Passing",20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Platycephalidae","Unknown","spp",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Priacanthidae","Priacanthus","hamrur",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Rachycentridae","Rachycentron","canadum",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Rhinidae","Rhynchobatus","australiae",1069.9284,1,3368.76831,"Passing",20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Scombridae","Scomberomorus","spp",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Serranidae","Epinephelus","amblycephalus",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Serranidae","Epinephelus","areolatus",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Serranidae","Epinephelus","malabaricus",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Sparidae","Argyrops","spinifer",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Sphyraenidae","Sphyraena","forsteri",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Sphyraenidae","Sphyraena","qenie",322.32782,1,3375.27992,"Passing",20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Sphyrnidae","Sphyrna","lewini",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Sphyrnidae","Sphyrna","mokarran",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Synodontidae","Saurida","undosquamis",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Synodontidae","Synodus","indicus",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Synodontidae","Trachinocephalus","trachinus",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Terapontidae","Terapon","jarbua",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Tetraodontidae","Arothron","stellatus",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Tetraodontidae","Lagocephalus","lunaris",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12001","Triakidae","Hemitriakis","falcata",NA,0,NA,NA,20181022,"12:06",114,1,2,"Fished",-19.02441154,118.0508807,"Michael Brooker","Yes","Yes",1.6,0.894427190999916,0,1,0.4,0.6,0.2,0.2,0,0,0,0.6,0,0,0,1
"POC12002","Ariidae","Netuma","thalassina",383.00123,1,1613.38429,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Balistidae","Abalistes","stellatus",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Bothidae","Unknown","spp",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Carangoides","caeruleopinnatus",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Carangoides","chrysophrys",NA,1,4941.96598,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Carangoides","chrysophrys",NA,1,5786.22099,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Carangoides","chrysophrys",NA,1,5137.27018,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Carangoides","chrysophrys",NA,1,4271.0362,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Carangoides","chrysophrys",NA,1,3452.25697,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Carangoides","chrysophrys",NA,1,2411.78907,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Carangoides","chrysophrys",NA,1,2304.86018,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Carangoides","chrysophrys",NA,1,2239.20349,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Carangoides","chrysophrys",NA,1,4211.86388,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Carangoides","chrysophrys",NA,1,3004.13274,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Carangoides","chrysophrys",NA,1,5156.98108,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Carangoides","malabaricus",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Carangoides","sp1",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Carangoides","sp10",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Carangoides","spp",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Caranx","ignobilis",527.94282,1,2179.91977,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Caranx","tille",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Decapterus","spp",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Seriola","dumerili",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carangidae","Seriola","hippos",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carcharhinidae","Carcharhinus","coatesi",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carcharhinidae","Carcharhinus","sorrah",1156.0285,1,2710.48727,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carcharhinidae","Carcharhinus","spp",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carcharhinidae","Galeocerdo","cuvier",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Carcharhinidae","Loxodon","macrorhinus",660.49813,1,3285.044,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Echeneidae","Echeneis","naucrates",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Fistulariidae","Fistularia","commersonii",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Labridae","Bodianus","solatus",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Lethrinidae","Gymnocranius","grandoculis",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Lethrinidae","Lethrinus","lentjan",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Lutjanidae","Lutjanus","malabaricus",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Lutjanidae","Lutjanus","russellii",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Lutjanidae","Lutjanus","sebae",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Lutjanidae","Lutjanus","vitta",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Lutjanidae","Pristipomoides","multidens",225.5151,1,1816.84123,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Lutjanidae","Pristipomoides","multidens",289.24951,1,1896.93642,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Lutjanidae","Pristipomoides","sieboldii",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Mullidae","Upeneus","moluccensis",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Nemipteridae","Nemipterus","spp",NA,1,1866.13493,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Nemipteridae","Nemipterus","spp",282.0559,1,2009.60783,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Nemipteridae","Nemipterus","spp",188.57459,1,1509.8586,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Nemipteridae","Nemipterus","spp",218.35672,1,2010.26973,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Nemipteridae","Nemipterus","spp",190.68829,1,2059.21321,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Nemipteridae","Nemipterus","spp",262.77689,1,1615.25053,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Platycephalidae","Unknown","spp",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Priacanthidae","Priacanthus","hamrur",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Rachycentridae","Rachycentron","canadum",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Rhinidae","Rhynchobatus","australiae",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Scombridae","Scomberomorus","spp",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Serranidae","Epinephelus","amblycephalus",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Serranidae","Epinephelus","areolatus",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Serranidae","Epinephelus","malabaricus",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Sparidae","Argyrops","spinifer",257.28322,1,1495.18808,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Sparidae","Argyrops","spinifer",252.59554,1,1832.67883,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Sphyraenidae","Sphyraena","forsteri",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Sphyraenidae","Sphyraena","qenie",282.3349,1,5380.87954,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Sphyrnidae","Sphyrna","lewini",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Sphyrnidae","Sphyrna","mokarran",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Synodontidae","Saurida","undosquamis",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Synodontidae","Synodus","indicus",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Synodontidae","Trachinocephalus","trachinus",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Terapontidae","Terapon","jarbua",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Tetraodontidae","Arothron","stellatus",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Tetraodontidae","Lagocephalus","lunaris",395.42476,1,3237.44556,"Passing",20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12002","Triakidae","Hemitriakis","falcata",NA,0,NA,NA,20181022,"12:14",115,1,2,"Fished",-19.02766095,118.0432022,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC12003","Ariidae","Netuma","thalassina",462.94388,1,1500.72955,"Passing",20181022,"12:23",106,1,2,"Fished",-19.03227934,118.0487416,"Matt Hammond","Yes","Yes",1.35714285714286,1.21573927222163,0,1,0.285714285714286,0.714285714285714,0.214285714285714,0.0714285714285714,0,0,0,0.714285714285714,0,0,0.642857142857143,0.357142857142857
